Product A,Product B,Product C,Product D,Product E,Product F,Product G,Product H,Product I,Product J,Product K,Product L,Product M,Product N,Product O,Product P,Product Q,Product R,Product S,Product T,Product U
0,365,0,0,221,0,707,19,144,0,0,229,63,201,107,681,0,80,0,0,0
0,123,302,0,0,20,0,0,164,0,0,49,144,51,16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,199,390,285,0,0,104,0,0,0,0
4576,207,0,0,0,712,0,0,609,16,0,477,66,300,1136,0,0,0,65,0,0
0,0,691,0,0,0,0,60,0,0,0,63,124,115,431,0,0,0,181,0,0
0,0,372,0,0,9,0,0,354,16,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,47,0,0,38,124,152,23,125,0,0,0,0,0,0,0,0
481,0,87,42,221,173,0,0,0,0,69,39,0,6,134,172,0,0,0,3075,26
490,0,274,1910,0,58,373,17,0,425,0,57,347,344,1441,-16,63,29,0,-172,45
0,0,1279,0,311,343,0,0,0,0,0,39,0,45,564,0,0,0,0,0,0
11,149,483,0,0,0,202,0,0,0,0,56,0,18,0,0,0,0,65,0,0
0,0,1695,0,0,45,0,0,0,0,0,362,0,0,97,0,0,0,0,0,0
0,26,426,0,0,80,0,0,0,0,818,117,0,0,0,0,61,0,0,0,0
0,7,85,0,0,991,30,64,1298,15,105,142,0,0,31,49,0,35,0,855,0
5209,0,223,5041,0,0,16,0,0,1965,0,171,36,768,822,0,0,0,0,0,0
491,44,134,467,0,693,197,0,0,0,0,154,116,7,75,0,0,47,0,0,0
0,0,93,0,0,14,0,0,0,0,0,99,0,325,0,0,0,0,0,0,0
361,0,0,2224,0,319,0,19,302,180,0,42,11,0,0,0,0,0,0,2028,0
34,0,1127,0,0,21,0,0,0,0,0,0,5,37,27,0,105,0,0,0,0
0,66,1257,0,0,0,0,0,0,0,0,224,122,0,539,0,0,0,0,0,0
0,0,25,0,354,880,0,18,0,0,64,33,0,207,0,0,31,32,0,95,0
0,115,300,0,0,9,38,0,0,0,38,87,11,12,0,0,0,0,0,0,0
18,30,334,30,0,229,52,442,0,1046,21,411,17,0,190,0,0,0,321,0,0
0,0,0,0,0,2113,0,0,0,0,0,0,200,134,0,0,0,0,0,0,0
0,0,25,58,0,0,195,18,266,95,0,4,23,16,147,0,0,620,0,0,0
0,33,325,877,0,0,8,0,1192,0,0,581,450,372,356,48,54,0,295,549,0
385,20,108,242,0,0,0,0,0,0,0,299,0,0,96,0,0,0,0,0,0
0,0,53,0,0,0,164,60,0,0,0,0,78,404,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0
0,19,682,0,0,0,2150,156,0,259,0,0,144,321,0,0,28,2292,0,10705,-66
0,0,0,0,0,0,0,113,0,0,0,0,0,539,314,0,0,54,0,0,0
0,0,740,179,0,137,122,0,0,144,0,156,0,544,135,0,9,0,0,10654,0
0,916,789,3459,0,288,0,0,0,724,0,106,118,1235,0,0,0,559,0,182,0
1909,32,0,953,0,342,0,0,0,77,0,231,6,0,495,0,0,0,0,645,0
0,148,218,0,0,0,0,0,0,0,233,183,12,0,0,0,0,0,21,0,0
0,0,129,702,0,346,0,0,0,498,0,224,75,355,0,0,0,0,0,0,0
557,0,0,0,87,0,775,58,0,0,0,0,0,0,229,0,0,0,0,0,0
0,0,413,0,24,816,618,0,0,0,0,399,0,0,45,0,-51,0,0,0,0
0,0,343,0,0,0,0,0,0,50,0,148,42,0,0,0,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,142,148,428,2427,0,0,491,0,0,0
6,0,0,43,0,0,91,0,0,32,7,477,391,0,37,0,0,39,761,0,0
0,0,117,0,0,0,0,51,450,0,0,86,0,44,118,0,0,0,0,292,0
0,42,32,1540,0,0,0,0,0,31,37,339,33,0,10,0,0,0,0,0,0
0,0,396,0,0,45,0,0,0,57,0,106,116,0,62,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,0
0,0,0,0,0,0,0,78,541,0,0,321,188,0,0,0,0,0,0,0,0
0,0,255,853,0,0,0,0,0,47,0,110,0,0,0,0,0,0,0,0,0
0,30,360,3228,74,95,18,0,0,1257,0,96,112,0,127,0,0,0,32,0,0
33,0,1133,2723,0,1830,0,0,0,108,32,10,85,36,1284,-75,0,2806,165,0,0
497,0,443,0,0,442,0,90,0,0,299,517,0,0,100,0,0,0,0,0,0
192,24,0,0,0,21,0,31,40,0,0,461,236,699,0,0,0,2311,368,5268,0
0,62,0,0,0,51,0,410,0,0,0,39,0,0,10,0,0,0,0,0,0
0,0,572,0,0,353,0,0,0,0,0,18,0,0,117,0,0,0,0,0,0
1735,0,0,0,221,21,0,29,0,0,0,315,0,0,23,0,0,0,0,0,0
10,0,0,217,0,149,84,0,154,0,0,110,70,0,654,0,182,0,0,0,0
0,0,0,0,0,201,2,0,0,211,0,63,131,0,0,0,0,0,0,0,0
0,315,0,0,0,0,0,120,281,0,0,63,70,0,105,0,0,0,0,0,0
0,0,0,0,0,84,0,19,0,0,366,0,56,0,0,0,0,0,0,0,0
429,0,815,0,0,0,0,0,0,0,0,70,0,0,0,0,6,0,0,0,0
0,0,62,3353,0,51,12,0,336,0,0,136,75,247,58,0,0,0,0,0,0
0,0,0,0,0,800,0,101,0,0,0,76,166,0,622,0,0,0,1799,470,0
30,70,1751,66,221,123,0,0,0,16,156,0,16,110,0,0,0,0,0,0,616
0,0,1488,0,0,7838,0,1442,0,110,0,1783,24,835,3171,13,0,0,0,0,0
182,0,0,0,221,386,0,0,0,0,0,511,786,0,29,0,0,0,0,0,0
0,0,433,0,0,175,0,0,0,0,0,46,0,6,86,0,0,0,0,0,0
219,30,278,507,0,0,0,0,0,328,0,54,47,18,104,0,17,0,236,0,1015
0,0,849,0,0,806,260,0,0,0,1116,92,85,0,0,0,0,0,0,788,0
0,108,299,882,0,18,0,89,0,552,0,4,0,106,21,0,0,219,0,0,0
0,0,204,0,0,0,3,0,0,0,0,172,56,8,21,0,0,0,0,4616,0
0,0,444,209,0,772,0,0,0,383,46,134,14,19,0,0,115,0,0,0,0
34,0,1385,0,0,0,3,0,4,0,0,0,11,113,0,0,0,2241,0,30,0
0,0,363,0,0,0,0,0,0,96,0,117,0,0,21,0,0,0,0,0,0
879,345,0,42,24,251,0,20,1741,157,0,376,12,0,247,0,0,0,0,0,0
0,61,0,3957,221,240,0,0,0,227,0,0,0,0,78,0,73,0,0,0,0
0,0,1657,891,221,0,0,0,0,1009,8,0,50,35,0,0,184,0,0,3837,0
3253,39,0,1695,0,396,248,0,0,1160,0,25,66,13,1767,0,0,1381,0,0,0
951,0,0,0,0,0,0,0,0,304,0,0,0,0,21,0,0,0,0,0,0
3296,0,2072,976,0,292,0,0,350,517,0,358,0,0,12,0,134,0,0,0,0
0,0,722,0,0,307,0,0,0,0,0,333,183,5,51,0,0,0,0,0,0
2213,0,702,0,0,214,0,0,0,0,82,421,176,5,35,0,0,0,0,0,0
0,0,0,0,0,0,585,0,0,0,0,340,673,484,854,0,0,0,644,0,0
0,0,27,1131,30,8,301,30,0,31,0,72,0,0,5,0,19,0,0,0,0
0,0,272,0,0,0,0,0,0,-57,218,59,512,0,39,0,0,0,0,0,0
1882,0,77,0,0,0,0,41,0,0,0,202,34,0,109,0,0,0,0,0,0
0,0,633,374,0,0,24,110,59,264,0,59,0,113,411,0,37,1674,0,0,0
-9,0,122,0,0,1093,2,0,0,0,0,101,0,0,341,0,76,45,0,0,0
56,12,266,0,0,0,0,160,0,0,0,13,0,0,0,0,0,0,0,0,0
0,0,155,0,0,244,0,0,0,0,0,112,167,0,585,0,0,0,0,0,0
0,0,593,0,0,97,0,0,268,0,0,0,50,0,0,0,0,0,340,0,0
0,0,0,0,0,5547,0,0,0,0,0,0,31,140,0,0,0,0,0,0,0
0,0,772,366,221,0,0,0,0,0,0,9,34,0,10,0,0,0,0,0,0
0,0,456,0,0,81,0,0,0,0,0,116,37,0,21,0,0,0,0,265,0
0,0,373,0,0,0,0,18,0,0,0,855,1115,170,3680,0,0,32,0,11117,0
0,0,150,127,0,20,0,604,0,0,99,132,38,270,0,0,226,0,0,0,0
0,0,0,0,221,23,0,0,0,0,0,199,70,0,0,63,0,0,0,936,0
0,0,628,0,221,0,0,1240,0,0,0,454,49,0,0,0,0,0,11,0,19
0,91,60,321,0,0,0,0,0,31,31,0,0,214,0,0,0,0,128,1104,0
155,37,730,0,0,0,0,0,0,0,0,79,101,0,0,0,0,0,0,0,0
587,0,64,0,0,162,0,0,124,0,0,130,110,30,44,0,0,351,0,0,0
0,0,0,274,0,0,0,40,0,0,0,398,269,60,0,0,0,0,0,0,0
213,464,368,0,0,0,0,0,872,0,0,351,196,29,0,0,0,690,0,0,0
0,0,0,0,0,0,0,0,0,0,0,26,43,933,0,0,7,0,0,0,0
50,0,94,600,0,153,0,29,37,309,54,103,86,518,47,0,0,0,0,0,0
0,60,585,0,0,0,0,0,0,31,0,0,92,0,107,0,0,114,0,0,0
0,0,1021,4352,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0
139,616,199,0,0,372,0,28,506,0,1692,132,164,75,0,0,0,0,171,0,0
101,0,0,722,212,0,1874,19,0,348,0,0,268,405,1765,0,49,0,0,0,1735
768,370,1924,77,0,53,846,81,2083,1882,0,545,2306,4121,3768,6873,0,3254,871,0,0
749,72,301,1375,0,386,1590,16,297,241,360,80,284,216,4127,0,0,857,343,1276,0
0,103,0,0,0,48,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0
101,105,0,0,0,267,0,0,456,0,0,0,56,0,81,0,8,644,0,0,0
33,0,51,0,0,0,0,0,231,159,306,14,0,0,0,0,0,0,0,0,0
2237,0,686,0,221,0,0,0,0,0,0,223,0,49,18,0,0,17,0,0,0
216,0,25,0,0,172,212,0,0,188,0,59,55,0,0,0,60,0,0,0,0
0,0,11,0,182,2040,63,0,29,0,0,120,0,0,0,0,0,0,0,0,0
121,37,50,56,0,0,95,0,0,0,23,0,61,8,317,0,0,0,0,0,219
62,0,106,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,53,0,0
44,0,1113,0,0,0,0,0,0,0,0,0,91,274,0,0,0,0,0,7670,0
0,0,0,0,0,0,0,460,0,0,0,0,166,0,0,0,0,0,0,0,0
0,0,1435,804,0,181,0,0,0,39,0,214,50,32,116,0,0,0,198,0,0
0,0,321,266,305,776,14,87,0,74,0,0,5,0,12,0,68,0,0,0,0
0,214,725,0,0,2060,0,0,106,624,0,0,66,143,3890,0,0,0,1307,0,0
418,0,310,0,0,0,0,0,0,0,0,332,66,0,0,6,0,0,0,6090,0
80,55,272,0,0,0,1076,0,1461,0,0,21,0,0,213,0,0,0,78,0,0
0,0,680,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,181,372,0,242,0,0,21,0,0,0
0,0,196,471,0,120,0,0,219,239,0,109,93,91,166,0,0,0,32,0,0
0,0,0,0,0,205,0,87,0,0,18,104,33,42,7,0,0,0,0,1066,0
829,0,316,235,0,28,0,0,0,137,0,357,137,0,100,0,0,0,0,0,0
1232,0,0,0,0,93,0,0,214,0,97,0,0,0,115,0,0,0,172,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,2455,0
0,0,1139,221,0,310,0,35,301,0,0,286,155,40,27,0,0,0,0,0,0
903,0,1854,0,0,0,9,91,0,0,0,345,590,239,31,141,0,199,0,126,0
0,0,0,2558,0,0,0,0,0,1250,0,0,83,0,0,0,119,138,0,0,0
0,0,221,0,0,0,92,0,0,0,0,0,0,82,0,0,0,167,0,3483,0
0,0,323,1232,0,0,0,0,0,170,11,70,0,0,10,0,0,0,0,257,0
0,91,1030,-20,0,472,170,35,0,89,0,0,0,0,158,0,0,0,0,0,0
169,0,0,0,0,143,0,0,0,0,0,0,0,0,174,0,0,0,397,2183,0
4571,514,476,1708,0,1298,0,0,1174,596,42,470,3154,830,3505,5828,170,5854,0,1419,0
0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1104,0,0,0,0,0,0,0,0,419,17,36,5,0,0,0,0,0,0
32,399,19,0,0,8,0,1859,0,16,0,341,28,172,20,0,0,0,0,11571,0
603,161,760,0,0,45,0,0,382,0,0,69,466,0,46,0,0,0,0,0,0
0,0,0,0,0,469,0,0,226,247,0,47,0,13,93,0,0,0,0,0,0
0,0,32,0,0,27,0,0,0,0,402,32,0,0,10,0,43,0,22,1042,0
0,0,0,518,0,0,73,16,0,0,0,0,10,13,92,0,0,0,0,0,0
0,0,0,0,0,43,0,0,0,254,0,98,0,0,81,0,0,0,0,169,38
95,111,913,0,0,8,42,242,0,0,30,260,33,0,0,0,0,0,408,0,0
0,0,0,1354,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0
271,0,25,0,0,0,164,0,0,47,10,0,0,6,179,0,0,764,0,75,0
223,0,49,94,0,159,0,0,0,0,0,78,0,0,16,0,94,0,0,0,0
0,0,11,28,0,0,0,446,0,16,0,23,11,0,30,0,0,0,0,0,0
0,0,0,2239,0,168,133,0,0,52,234,109,0,0,66,0,0,329,0,408,0
0,30,819,358,0,0,0,0,0,31,0,227,321,348,287,0,0,0,576,0,0
0,0,514,285,0,152,0,77,0,0,0,271,525,0,224,0,0,0,0,0,0
625,200,818,320,0,0,0,0,2617,807,0,0,0,252,915,0,93,30,1364,0,0
1149,0,406,171,0,0,0,0,0,298,0,130,0,0,120,0,0,0,0,0,0
687,0,448,2608,474,404,0,0,175,173,0,100,16,128,0,0,0,0,0,0,0
0,0,2242,0,0,94,0,0,0,0,0,213,39,0,12,0,0,0,0,0,0
0,0,71,0,0,0,0,0,0,0,0,0,0,0,432,0,8,0,0,1780,0
0,0,194,233,0,0,0,0,61,87,0,18,72,0,61,0,8,1152,65,0,0
0,0,69,239,0,23,533,0,0,0,0,116,278,0,21,0,0,0,0,5222,0
0,0,453,1079,0,0,0,49,0,111,0,172,62,124,30,0,0,128,0,0,0
0,0,868,87,0,57,26,0,0,174,0,0,72,0,2687,0,0,0,0,707,0
352,120,99,0,0,4017,0,74,50,0,1320,37,11,0,77,0,29,0,0,0,0
42,112,23,0,0,151,124,253,489,8141,0,523,0,0,299,0,48,0,0,208,2816
0,0,795,2420,0,565,0,0,0,0,126,0,0,44,0,0,0,40,0,3579,0
763,477,574,1357,0,6101,0,233,3392,204,0,359,225,21,192,0,0,0,5449,0,0
32,0,38,0,0,0,0,0,0,0,0,95,6,0,333,0,0,37,0,0,0
120,0,997,45,0,118,327,100,0,40,0,241,223,0,0,0,0,32,0,387,0
0,0,365,1012,0,0,0,0,0,0,0,74,318,0,137,0,0,2045,0,0,0
0,0,0,194,0,17,1698,0,337,868,0,68,0,0,43,0,109,0,3385,27,0
42,0,423,7676,0,0,1426,0,10,171,302,8,12,0,0,0,0,0,0,0,0
0,0,14,375,0,0,0,0,8,0,0,319,118,10,46,0,0,0,0,0,0
0,0,96,0,0,9,37,57,329,0,0,63,131,0,0,0,0,0,0,0,470
0,31,0,0,0,2933,0,20,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,0,1110,0,0,0,54,0,0,0,297,0,570,0,0,0,0,506,0,0
0,587,260,925,0,163,7,17,37,0,0,184,181,0,0,0,0,572,0,0,0
38,176,161,0,0,407,0,0,38,0,131,16,111,102,121,0,61,950,22,0,0
224,0,755,0,0,0,0,0,0,31,0,30,0,0,647,0,0,0,0,0,311
0,0,0,0,0,813,71,288,0,0,0,0,53,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,26,0,0,656,427,0,0,0,0,0,0,0,0
0,118,13,0,0,0,0,0,0,0,0,171,75,0,0,0,0,0,0,1205,0
0,0,498,0,0,888,0,0,0,0,0,0,132,527,0,0,0,0,0,0,0
0,0,22,77,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,1506,0
0,6,88,54,381,0,0,30,0,429,0,38,0,6,16,0,0,0,0,0,0
0,0,181,30,441,376,0,538,710,57,0,74,0,182,212,0,46,115,0,4958,0
0,0,0,0,0,0,0,52,0,0,0,78,1152,441,14,0,0,0,0,0,0
0,0,0,-27,0,101,0,0,56,0,0,115,375,0,79,0,0,0,11,0,0
158,120,1513,2852,0,108,311,20,0,159,151,62,92,703,238,154,0,0,0,830,-42
220,0,413,269,0,0,0,0,0,186,0,149,50,0,91,0,15,0,0,69,0
0,42,0,447,0,35,0,47,0,16,0,135,89,274,118,0,0,0,167,0,0
0,0,541,0,0,0,0,0,121,707,0,85,324,0,21,0,0,0,0,0,5139
357,122,826,0,30,0,1224,0,835,0,0,0,0,293,592,0,0,1801,111,0,0
41,0,187,1482,0,0,0,0,2055,536,0,0,429,0,245,0,0,0,0,0,0
0,0,341,0,30,0,33,0,0,0,0,140,0,0,376,0,8,0,0,30,0
0,0,0,386,0,1337,0,155,0,40,371,76,111,0,0,0,229,0,0,0,0
22,175,19,-10,0,0,0,0,0,16,0,120,68,252,0,0,0,0,0,0,0
0,0,104,652,0,0,0,0,0,0,0,97,10,0,0,0,42,0,0,0,0
0,61,405,1403,0,105,0,0,2222,992,1,256,0,0,65,0,0,0,0,0,0
0,0,0,0,0,0,0,29,0,0,0,0,90,0,26,0,0,404,0,1797,0
0,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0
1060,725,268,0,0,97,33,18,4,0,366,217,0,24,2628,0,17,10,246,955,134
0,0,75,431,0,0,23,0,0,164,0,170,99,6,0,0,0,0,0,315,0
0,0,738,0,221,44,0,0,42,16,184,148,0,0,330,0,19,0,0,705,0
0,0,685,0,0,19,0,0,0,0,0,86,11,0,62,0,0,0,0,0,0
20,30,682,344,0,0,0,0,0,428,0,269,332,133,2332,0,80,3689,0,0,0
0,0,0,0,0,0,0,19,0,0,0,155,0,554,13,0,35,0,0,0,0
614,0,66,0,0,0,0,176,0,0,0,260,26,140,0,0,0,0,0,0,0
0,0,311,0,0,0,0,58,0,0,0,130,22,501,43,50,0,0,0,8149,0
0,0,0,0,0,46,0,44,0,0,0,9,0,0,147,0,0,0,0,258,0
0,0,277,0,0,533,0,0,0,0,0,127,110,1084,0,0,0,0,0,0,0
0,33,811,51,0,0,0,37,0,0,0,33,0,478,0,0,0,0,0,0,0
138,394,337,0,0,481,0,20,614,0,0,381,53,242,0,0,0,0,133,0,0
0,0,1139,0,0,0,0,0,0,0,0,129,62,0,0,0,0,0,0,0,0
0,0,0,503,0,446,0,0,458,373,0,370,39,206,262,0,23,0,0,0,0
0,0,357,0,0,261,12,43,0,16,106,184,-8,371,0,0,340,37,0,759,0
293,111,0,0,0,134,0,0,217,0,0,202,68,0,8,0,0,0,0,0,0
0,0,110,0,0,708,0,0,27,0,16,103,0,0,0,0,0,0,353,0,0
0,118,374,7414,0,46,521,207,0,193,0,305,66,0,1287,0,0,0,970,509,0
0,0,567,141,0,0,101,0,0,189,200,0,0,0,226,113,85,0,0,0,0
0,0,0,0,0,0,0,0,0,0,117,96,94,0,259,0,0,0,197,0,0
0,0,790,0,0,0,0,58,0,0,0,203,0,0,0,0,0,0,0,0,147
0,975,4626,0,0,1261,-5,0,0,313,0,0,55,187,225,0,0,0,0,1280,595
0,0,28,517,0,0,9,0,0,0,16,60,96,7,113,0,0,0,0,1936,0
0,0,62,43,0,8,0,0,64,0,42,0,12,37,236,21,0,55,0,2093,0
115,0,579,0,0,0,0,0,0,0,5,316,105,27,380,0,74,0,0,0,0
0,0,28,1447,0,0,0,0,0,418,0,0,0,13,0,0,212,183,0,0,0
161,270,52,1099,0,0,0,0,735,0,0,70,36,48,141,0,0,0,0,0,0
0,178,17,0,0,351,0,29,126,0,0,146,33,0,0,0,0,1449,21,0,0
299,0,996,175,0,0,0,0,0,0,-34,319,129,94,385,0,0,0,0,0,0
2724,43,461,0,0,695,19,67,4,846,0,1056,128,46,65,0,0,0,0,4188,0
0,0,122,0,0,0,0,363,154,0,0,0,158,88,237,0,0,0,0,0,0
0,0,419,0,0,0,0,0,903,221,0,412,317,0,0,0,0,0,0,0,0
0,0,195,121,0,0,9,738,0,0,0,520,186,34,300,0,24,2497,0,0,279
0,0,192,30,0,177,18,0,4,73,0,143,0,125,14,0,0,0,0,0,0
0,0,1893,0,0,0,0,0,0,0,0,38,17,132,331,0,0,0,0,1822,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,0
301,0,215,64,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0
0,24,77,0,0,43,0,0,0,0,0,568,34,13,0,0,0,0,0,95,0
0,0,286,3073,0,0,0,0,2272,0,7317,260,33,0,118,0,0,0,0,0,0
0,0,325,0,0,0,0,0,0,0,226,48,0,0,51,0,0,0,0,0,0
0,0,188,0,0,0,138,0,0,0,0,0,66,107,14,0,0,0,0,0,0
0,0,103,0,0,0,20,0,0,0,1935,140,56,225,28,0,0,0,0,0,0
0,0,1851,43,0,0,0,0,0,0,0,0,126,0,117,0,0,0,0,0,0
65,0,0,0,0,280,367,0,150,0,0,63,0,0,6,396,59,30,0,0,0
352,36,89,0,0,0,0,0,321,0,0,54,142,0,209,0,0,0,107,0,0
0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,922,0
125,0,0,251,0,715,0,0,0,-54,0,217,203,0,10,0,0,0,0,0,0
1460,0,841,0,0,23,0,41,0,0,2135,89,0,0,428,0,0,0,0,76,0
349,24,12,967,0,149,13,57,0,16,263,107,0,55,118,0,0,0,0,0,0
633,525,264,0,0,0,0,0,0,79,292,0,0,135,202,0,0,0,134,0,0
0,0,0,1449,0,0,0,0,0,0,0,178,26,264,191,269,0,35,0,0,476
0,0,0,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1557,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9247,0
391,0,0,0,0,0,0,48,0,0,0,253,65,0,0,0,0,0,0,1187,0
0,0,11,0,0,21,63,155,121,0,22,46,0,0,66,0,0,0,0,0,0
0,0,0,231,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
0,0,2115,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1094,221,0,0,0,0,175,11,161,156,93,460,0,0,832,0,0,0
55,31,695,173,0,0,0,152,0,185,0,0,53,0,0,0,29,0,0,0,0
0,271,148,2833,221,164,0,0,553,699,0,79,29,83,0,0,0,64,0,3516,0
0,0,1415,874,0,730,0,0,0,373,0,101,0,0,0,0,0,18,0,0,0
0,80,0,0,0,48,0,0,0,0,28,206,69,0,341,0,0,0,0,0,0
0,311,0,0,0,0,80,0,543,0,0,13,152,16,0,0,0,10,0,278,0
0,0,0,0,0,0,125,0,1391,0,122,139,0,10,381,0,0,393,0,0,0
189,38,233,0,0,0,0,0,400,0,0,126,89,11,33,0,0,245,0,5592,0
31,0,1074,0,0,56,24,0,0,0,0,0,0,19,18,0,0,23,0,0,0
1984,0,1376,0,0,93,18,0,0,40,0,524,251,1033,78,2899,91,0,0,0,0
2054,1306,1824,4959,221,1395,262,0,1739,2186,0,280,582,5374,1140,3569,139,0,127,2980,1656
0,0,304,88,0,0,0,36,218,0,0,0,0,0,43,0,0,0,0,0,0
0,0,0,0,0,20,0,0,418,0,0,18,0,0,78,0,0,0,0,0,0
0,0,746,0,0,212,0,0,0,0,0,8,0,0,554,0,59,0,0,0,0
0,0,68,328,0,144,0,94,0,-28,0,110,27,0,0,0,0,0,0,0,0
0,0,113,945,0,0,6,0,0,0,0,24,18,73,0,0,0,0,0,0,0
209,159,1371,0,858,0,0,0,996,159,1533,68,99,325,-125,0,0,0,0,0,0
169,74,751,2843,0,222,175,0,2323,125,384,140,370,911,183,150,15,2955,437,2049,0
237,0,233,0,0,0,0,99,0,0,0,205,101,36,485,0,0,0,0,0,0
0,78,22,1991,0,532,37,84,142,56,66,852,495,589,453,641,0,1085,149,0,0
0,0,310,912,0,28,0,0,0,683,0,226,173,82,19,0,0,0,0,0,0
0,0,38,132,0,301,0,0,0,46,0,231,44,69,0,0,0,276,0,0,0
192,176,820,2142,0,0,0,0,155,406,0,85,16,0,46,0,0,0,172,0,0
0,0,0,0,0,0,0,0,0,0,0,162,0,181,220,0,0,0,0,0,0
7085,789,2216,10283,0,3275,318,0,8006,0,0,210,0,1529,466,0,0,645,0,0,0
0,0,57,564,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0
0,0,445,376,0,0,39,0,0,199,0,0,256,216,0,413,0,0,0,0,0
0,0,124,0,74,52,0,0,421,110,0,0,0,63,0,0,186,0,0,208,0
159,0,771,611,0,43,0,16,0,0,0,172,0,0,0,0,0,1028,0,0,0
0,0,741,110,221,21,92,0,130,16,0,59,36,70,0,84,0,234,0,229,38
0,93,39,0,0,1582,82,21,0,40,0,12,0,0,37,0,11,0,0,0,0
0,0,0,85,0,27,0,0,0,267,0,6,32,0,0,0,9,616,0,0,0
0,0,2005,0,0,0,0,0,0,0,0,63,59,227,0,0,0,4964,0,0,0
0,0,0,383,0,0,0,0,0,0,0,197,219,0,0,0,0,0,0,0,0
0,0,324,0,39,122,0,0,0,0,0,439,43,12,0,0,76,0,0,0,0
1254,226,0,0,236,75,0,37,110,0,0,352,0,0,50,0,0,0,0,0,0
0,721,0,0,0,0,0,0,0,0,0,33,17,82,28,0,0,0,203,0,0
0,0,0,844,0,0,0,0,75,57,0,49,0,28,97,0,0,0,301,0,0
22,0,142,764,0,0,0,460,0,0,0,442,33,716,79,0,0,183,0,0,0
21,0,74,0,0,0,457,0,0,-28,0,233,56,0,0,0,8,0,0,18,0
0,0,0,0,0,665,47,176,0,0,0,130,0,19,126,21,8,0,0,208,0
0,0,0,0,0,0,0,58,0,0,0,366,113,0,0,0,0,0,0,0,0
86,235,0,71,0,0,6,78,0,0,5,337,201,0,879,0,0,0,0,0,0
0,0,0,0,0,141,0,0,0,0,1267,0,0,0,7,0,0,0,0,0,0
2217,0,254,0,0,0,0,223,834,0,0,0,56,0,36,0,0,0,0,0,0
0,0,11,68,0,67,0,0,131,0,23,0,0,0,10,0,0,0,32,380,0
0,0,63,0,0,1302,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
321,219,577,0,0,36,0,0,272,378,241,37,5,47,121,0,15,0,0,0,0
0,0,0,2272,0,374,0,0,0,851,0,297,11,23,118,0,0,828,0,0,0
0,36,191,192,0,0,0,12,122,0,0,96,92,0,0,0,15,0,0,0,0
0,169,0,64,0,0,0,0,0,0,0,0,619,7,0,0,0,0,0,153,0
0,242,0,306,0,7,0,0,652,286,0,342,0,209,886,0,0,0,0,4205,0
0,42,2399,4602,0,4284,593,0,2201,2731,1732,318,202,0,0,0,0,1706,0,0,0
0,0,0,0,0,14,216,0,63,0,0,123,585,204,92,0,0,0,0,0,0
0,0,219,0,0,268,0,0,0,46,0,0,0,0,0,0,39,0,0,0,0
0,0,0,558,0,260,14,0,0,16,0,0,35,0,28,0,0,0,694,0,0
530,307,134,993,320,0,631,102,12,314,839,62,182,534,0,0,15,433,1704,4022,0
0,0,154,0,0,85,0,1062,768,0,0,249,190,0,124,0,0,0,0,0,0
0,0,0,0,0,1235,0,0,41,0,172,9,0,0,10,0,0,0,0,0,0
0,13,1090,853,0,156,0,117,0,229,0,1037,72,1697,215,0,18,0,0,0,0
1361,417,0,0,30,0,0,0,60,0,0,0,398,160,127,0,0,0,0,0,0
0,92,0,1212,0,1214,0,0,435,160,158,271,240,0,136,0,0,0,0,0,0
0,0,0,0,0,197,0,0,37,0,0,0,62,634,0,0,0,0,190,0,0
0,0,139,0,0,85,0,598,34,0,8,56,83,0,269,0,0,0,0,0,0
113,0,0,372,0,0,70,0,460,0,0,18,44,219,0,0,0,0,0,310,0
